STNAME,CTYNAME,POPESTIMATE2020,GEOID,MEDIAN_HOUSEHOLD_INCOME,CENTROID
Alabama,Houston County,107300,1069,56842,POINT (1014801.1303207892 954569.4092010962)
Alabama,Jackson County,52532,1071,51965,POINT (906280.288722118 1350094.053010424)
Alabama,Jefferson County,674727,1073,61996,POINT (838192.8109590113 1205473.2397042688)
Alabama,Lamar County,13954,1075,51523,POINT (725892.0455056854 1220571.7504394923)
Alabama,Lauderdale County,94031,1077,59023,POINT (755253.8192248876 1349013.4421094572)
Alabama,Lawrence County,33075,1079,55516,POINT (790332.0673603211 1309303.5016254063)
Alabama,Lee County,174856,1081,59637,POINT (991839.5467130276 1114478.4717437425)
Alabama,Limestone County,104209,1083,83159,POINT (816960.303770819 1344540.4861204545)
Alabama,Lowndes County,10284,1085,42268,POINT (876052.5726675343 1052527.3164557104)
Alabama,Macon County,19472,1087,36601,POINT (962773.0531125664 1087168.457346382)
Alabama,Madison County,390527,1089,80426,POINT (856535.4654155158 1342933.7725223312)
Alabama,Marengo County,19271,1091,45587,POINT (768929.6695294072 1052619.459162593)
Alabama,Marion County,29175,1093,47742,POINT (741707.488118265 1261975.6952301608)
Alabama,Marshall County,97706,1095,53388,POINT (883192.8186470274 1301347.1561179988)
Alabama,Mobile County,414409,1097,54315,POINT (742974.5854286688 886961.31813752)
Alabama,Monroe County,19704,1099,47498,POINT (814810.9585051048 980617.092395516)
Alabama,Montgomery County,228363,1101,56862,POINT (916556.087427806 1063618.8572832453)
Alabama,Morgan County,123329,1103,62260,POINT (832359.1712143945 1305936.2148482848)
Alabama,Perry County,8456,1105,33585,POINT (810697.9570355265 1100321.4528372278)
Alabama,Pickens County,18962,1107,45440,POINT (731297.0770115419 1165103.4022140007)
Alabama,Pike County,32904,1109,45144,POINT (946468.8532823968 1020101.055093638)
Alabama,Randolph County,22093,1111,49433,POINT (973456.3417250862 1190304.99876124)
Alabama,Russell County,59252,1113,45074,POINT (1011318.4499707624 1081405.952354492)
Alabama,St. Clair County,91687,1115,70361,POINT (889974.5125057076 1228931.3643393083)
Alabama,Shelby County,223915,1117,98263,POINT (862824.2998160404 1175721.3000032254)
Alabama,Sumter County,12192,1119,35152,POINT (727391.159750726 1087538.8671180285)
Alabama,Talladega County,81416,1121,55186,POINT (906991.323969014 1192452.4705610704)
Alabama,Tallapoosa County,41288,1123,55270,POINT (947221.9070272218 1139226.485936325)
Alabama,Tuscaloosa County,232651,1125,60875,POINT (783183.7624356454 1170314.0873025288)
Alabama,Walker County,65141,1127,51065,POINT (798620.5815282299 1229511.432628749)
Alabama,Washington County,15331,1129,53785,POINT (737455.667121576 956247.1587717372)
Alabama,Wilcox County,10533,1131,33682,POINT (816320.4098641126 1027792.766358907)
Alabama,Winston County,23488,1133,51149,POINT (788412.7189460293 1267598.0459725813)
Arizona,Apache County,65917,4001,40632,POINT (-1210780.0910023656 1455926.2309896094)
Arizona,Cochise County,125533,4003,55254,POINT (-1290682.701908744 1071871.4840601902)
Arizona,Coconino County,145190,4005,64016,POINT (-1405375.8754917132 1537252.5383459695)
Arizona,Gila County,53355,4007,51928,POINT (-1356209.6248284627 1298876.8719530052)
Arizona,Graham County,38630,4009,63797,POINT (-1286272.4851538264 1189958.0579804769)
Arizona,Greenlee County,9531,4011,76338,POINT (-1222318.1872359875 1212455.3662077552)
Arizona,La Paz County,16573,4012,53925,POINT (-1644751.27448308 1340683.6203234058)
Arizona,Maricopa County,4445415,4013,83668,POINT (-1517350.300356981 1274155.5854149594)
Arizona,Mohave County,214173,4015,54842,POINT (-1583882.715287609 1553455.2016195727)
Arizona,Navajo County,106773,4017,49948,POINT (-1284815.460023241 1467565.5824046163)
Arizona,Pima County,1045227,4019,64007,POINT (-1476093.7489226863 1125773.652963274)
Arizona,Pinal County,430213,4021,76232,POINT (-1420568.593237587 1207716.6983308536)
Arizona,Santa Cruz County,47712,4023,53467,POINT (-1398887.0763174205 1048433.654951366)
Arizona,Yavapai County,237228,4025,64187,POINT (-1498498.250318622 1412763.0586052048)
Arizona,Yuma County,205665,4027,54209,POINT (-1657957.8857088436 1234162.9369800205)
Arkansas,Arkansas County,17104,5001,52145,POINT (422440.6477055245 1257692.3142788378)
Arkansas,Ashley County,18963,5003,47253,POINT (391763.66770643025 1133410.4188494782)
Arkansas,Baxter County,41696,5005,48573,POINT (325856.57461001 1477236.049838416)
Arkansas,Benton County,286621,5007,86374,POINT (155025.92673489192 1477851.466477266)
Arkansas,Boone County,37393,5009,53025,POINT (258545.8914867041 1477280.1910423916)
Arkansas,Bradley County,10492,5011,44982,POINT (354426.79731664195 1162642.498997926)
Arkansas,Calhoun County,4736,5013,52535,POINT (322708.1187412842 1171302.4606760447)
Arkansas,Carroll County,28241,5015,50433,POINT (218535.72385796777 1479683.959385129)
Arkansas,Chicot County,10159,5017,38217,POINT (435276.5236266133 1143585.000433655)
Arkansas,Clark County,21403,5019,50519,POINT (258695.93408290227 1224633.9132400032)
Arkansas,Clay County,14534,5021,46855,POINT (496278.27644155174 1494586.92112027)
Arkansas,Cleburne County,24716,5023,52662,POINT (357051.2524980557 1394551.4836630304)
Arkansas,Cleveland County,7554,5025,55533,POINT (350151.00889312726 1210522.3542032104)
Arkansas,Columbia County,22743,5027,47278,POINT (256847.60072242585 1130735.3895042704)
Arkansas,Conway County,20734,5029,52405,POINT (297160.93290889135 1361284.2356149363)
Arkansas,Craighead County,111623,5031,60580,POINT (480356.1276268503 1433332.9794452111)
Arkansas,Crawford County,60160,5033,54741,POINT (157653.7519953417 1394202.5154742545)
Arkansas,Crittenden County,48090,5035,49644,POINT (513456.117000359 1365933.8286596087)
Arkansas,Cross County,16801,5037,48299,POINT (471171.99115604913 1372941.5762869532)
Arkansas,Dallas County,6441,5039,44476,POINT (307077.8261419679 1217084.435116299)
Arkansas,Desha County,11321,5041,41251,POINT (435835.1250693548 1206859.4924424696)
Arkansas,Drew County,17315,5043,48635,POINT (394581.00973156904 1178108.1171730135)
Arkansas,Faulkner County,123820,5045,63429,POINT (330824.18904540775 1349636.2465667846)
Arkansas,Franklin County,17141,5047,48248,POINT (189419.31536878864 1386183.6779971565)
Arkansas,Fulton County,12051,5049,42588,POINT (371678.6204035884 1489695.4221449324)
Arkansas,Garland County,100266,5051,53239,POINT (259428.55833538927 1283372.2506184354)
Arkansas,Grant County,18019,5053,63512,POINT (326672.82927297364 1253556.6489745718)
Arkansas,Greene County,45861,5055,54475,POINT (485135.0324078518 1465790.9773798222)
Arkansas,Hempstead County,19986,5057,46423,POINT (214351.35486834773 1187782.4147914262)
Arkansas,Hot Spring County,33076,5059,50654,POINT (278612.42740314733 1254968.3475156284)
Arkansas,Howard County,12758,5061,46449,POINT (183782.1246690695 1226961.658300526)
Arkansas,Independence County,37945,5063,57611,POINT (397159.5864765441 1419113.3490912395)
Arkansas,Izard County,13604,5065,43920,POINT (364960.929279184 1457354.7869334952)
Arkansas,Jackson County,16759,5067,43579,POINT (429672.0107629094 1404423.6484042008)
Arkansas,Jefferson County,66835,5069,45894,POINT (372154.68804492854 1252876.5636203217)
Arkansas,Johnson County,25727,5071,46660,POINT (228155.88333047577 1393370.8947584329)
Arkansas,Lafayette County,6295,5073,42437,POINT (221542.45083390395 1132989.209234896)
Arkansas,Lawrence County,16216,5075,47312,POINT (436558.44398351014 1454667.227395126)
Arkansas,Lee County,8530,5077,35213,POINT (473235.8404406876 1315772.7765160226)
Arkansas,Lincoln County,12890,5079,48311,POINT (390712.6692086664 1218504.5874085887)
Arkansas,Little River County,11971,5081,48883,POINT (162407.7165346868 1183382.0646033902)
Arkansas,Logan County,21109,5083,48510,POINT (205802.83156096912 1353242.93410486)
Arkansas,Lonoke County,74072,5085,66160,POINT (373347.28652398346 1307327.32896905)
Arkansas,Madison County,16560,5087,51233,POINT (203178.4629790234 1442314.2668073906)
Arkansas,Marion County,16867,5089,49313,POINT (295101.10896673304 1473943.3300339535)
Arkansas,Miller County,42586,5091,48652,POINT (194891.91905440445 1140489.9052507752)
Arkansas,Mississippi County,40545,5093,45168,POINT (532690.1257152552 1428822.6216530085)
Arkansas,Monroe County,6771,5095,33090,POINT (435652.3822639715 1301841.175219973)
Arkansas,Montgomery County,8484,5097,46069,POINT (213222.07787258763 1277647.92991283)
Arkansas,Nevada County,8287,5099,44649,POINT (248031.18748733157 1180869.059530211)
Arkansas,Newton County,7196,5101,47996,POINT (248952.6268789767 1433406.2061102882)
Arkansas,Ouachita County,22617,5103,49275,POINT (287678.1517245839 1173871.851041359)
Arkansas,Perry County,10003,5105,56640,POINT (277124.8279016303 1325199.9146405957)
Arkansas,Phillips County,16441,5107,36098,POINT (469538.1818163124 1276069.52503158)
Arkansas,Pike County,10156,5109,41348,POINT (214298.977345135 1235783.298414854)
Arkansas,Poinsett County,22955,5111,47372,POINT (479258.452047364 1404581.7966889224)
Arkansas,Polk County,19186,5113,45289,POINT (161461.8984548718 1271244.9531476065)
Arkansas,Pope County,63407,5115,57881,POINT (267023.25086215494 1381169.6339446914)
Arkansas,Prairie County,8247,5117,51017,POINT (403367.5981453618 1317901.274459252)
Arkansas,Pulaski County,399286,5119,57057,POINT (334885.1658280066 1307473.857927408)
Arkansas,Randolph County,18595,5121,45638,POINT (442303.19908009574 1488574.738251815)
Arkansas,St. Francis County,23019,5123,38062,POINT (474985.7306426202 1342433.0181399817)
Arkansas,Saline County,123820,5125,70330,POINT (302212.66439546406 1292710.2506824916)
Arkansas,Scott County,9829,5127,42599,POINT (176146.7964821781 1313040.201000173)
Arkansas,Searcy County,7844,5129,38070,POINT (295162.3101135161 1433894.981424485)
Arkansas,Sebastian County,127813,5131,52679,POINT (156031.33970031192 1350145.503063474)
Arkansas,Sevier County,15782,5133,49384,POINT (161161.59154546328 1216215.6952355632)
Arkansas,Sharp County,17315,5135,45740,POINT (402945.02661023405 1466512.24257113)
Arkansas,Stone County,12347,5137,41063,POINT (343877.68120900664 1430300.1075522285)
Arkansas,Union County,38940,5139,50258,POINT (315258.57897407614 1127808.7147607787)
Arkansas,Van Buren County,15797,5141,47150,POINT (313191.4545562966 1397572.1107793443)
Arkansas,Washington County,246779,5143,62100,POINT (159234.17290320763 1437634.3203120965)
Arkansas,White County,76863,5145,56866,POINT (383353.9803115054 1364120.3740395564)
Arkansas,Woodruff County,6221,5147,41225,POINT (429269.15911104454 1358683.6524657232)
Arkansas,Yell County,20217,5149,50275,POINT (234220.53852255453 1330313.613828458)
California,Alameda County,1680614,6001,121190,POINT (-2235087.6436976106 1929573.406465963)
California,Alpine County,1179,6003,71646,POINT (-2033871.0085852852 1985968.0549455977)
California,Amador County,40584,6005,74356,POINT (-2107684.2060354124 1987643.75375066)
California,Butte County,210222,6007,63353,POINT (-2150211.8798589534 2141036.666241326)
California,Calaveras County,45350,6009,73175,POINT (-2106133.07304702 1959434.9845832237)
California,Colusa County,21868,6011,72963,POINT (-2216899.086333328 2102894.6129293116)
California,Contra Costa County,1166165,6013,119667,POINT (-2229132.63595977 1959729.6311837684)
California,Del Norte County,27616,6015,57297,POINT (-2270538.6158153736 2417721.2189996066)
California,El Dorado County,191250,6017,104859,POINT (-2087368.216389396 2020967.170224926)
California,Fresno County,1009613,6019,68693,POINT (-2070298.1210475147 1782570.0794570383)
California,Glenn County,28889,6021,63247,POINT (-2217220.4821355524 2151949.4322259743)
California,Humboldt County,136324,6023,57660,POINT (-2302723.473461535 2305247.5201289575)
California,Imperial County,179730,6025,55523,POINT (-1785023.5444977642 1290266.6215278162)
California,Inyo County,18999,6027,64332,POINT (-1883516.386253317 1708963.4261112297)
California,Kern County,906124,6029,65981,POINT (-2028493.9683013144 1609057.634897341)
California,Kings County,152797,6031,63683,POINT (-2103484.230669587 1711990.2336647173)
California,Lake County,68200,6033,51848,POINT (-2262124.0227953633 2106723.393994822)
California,Lassen County,32319,6035,60308,POINT (-2038661.0935970547 2227560.3964253454)
California,Los Angeles County,9996634,6037,82455,POINT (-2011722.497950938 1485678.8271441257)
California,Madera County,156434,6039,71273,POINT (-2067720.25978978 1834775.752466084)
California,Marin County,261341,6041,135960,POINT (-2291493.0502320216 1995097.0473252016)
California,Mariposa County,17133,6043,66513,POINT (-2069384.0975263452 1877411.5828503552)
California,Mendocino County,91362,6045,63621,POINT (-2303871.2498041466 2158197.5128626544)
California,Merced County,282963,6047,65253,POINT (-2149518.013599744 1853134.4018695252)
California,Modoc County,8677,6049,51166,POINT (-2022929.3384532896 2329642.356169896)
California,Mono County,13225,6051,79105,POINT (-1972999.385988437 1894674.7135834296)
California,Monterey County,440506,6053,91450,POINT (-2222030.8588133077 1760020.9346932485)
California,Napa County,137465,6055,98580,POINT (-2245703.5141246524 2032799.7926569283)
California,Nevada County,102267,6057,80069,POINT (-2092094.4597829632 2083281.977540152)
California,Orange County,3186261,6059,106047,POINT (-1985829.529005546 1410013.3841788904)
California,Placer County,405951,6061,106114,POINT (-2095779.0164483828 2056078.9404082068)
California,Plumas County,19761,6063,66725,POINT (-2077979.5785951428 2160493.287147999)
California,Riverside County,2424663,6065,86350,POINT (-1825677.247476257 1379399.4805818466)
California,Sacramento County,1586727,6067,83985,POINT (-2165047.8450113093 2003718.9298239443)
California,San Benito County,64533,6069,106560,POINT (-2196151.155921961 1797622.3962549916)
California,San Bernardino County,2183526,6071,78779,POINT (-1816305.941042432 1502607.1251165096)
California,San Diego County,3301182,6073,98365,POINT (-1909453.2598422517 1316284.7745303118)
California,San Francisco County,874826,6075,135366,POINT (-2277740.0042468417 1953943.061464555)
California,San Joaquin County,780676,6077,84738,POINT (-2174094.2753302353 1946186.6068381013)
California,San Luis Obispo County,281924,6079,88578,POINT (-2173613.808930738 1650877.6992086873)
California,San Mateo County,762727,6081,143795,POINT (-2278514.162931817 1915773.180715706)
California,Santa Barbara County,448083,6083,89334,POINT (-2160729.8583027194 1562489.4885361665)
California,Santa Clara County,1924802,6085,150502,POINT (-2231048.502603933 1880094.343352591)
California,Santa Cruz County,271768,6087,99256,POINT (-2262533.650629745 1868535.657142914)
California,Shasta County,182190,6089,66312,POINT (-2152984.058509444 2269392.2574376203)
California,Sierra County,3229,6091,63939,POINT (-2063781.2001062091 2107476.2394164167)
California,Siskiyou County,43999,6093,51593,POINT (-2167740.027698707 2370015.184571892)
California,Solano County,452887,6095,92711,POINT (-2219940.278337458 1997730.3157780687)
California,Sonoma County,488501,6097,96312,POINT (-2290961.0749335852 2048169.0287077965)
California,Stanislaus County,553710,6099,75249,POINT (-2162260.9611376924 1899391.275283966)
California,Sutter County,99479,6101,66071,POINT (-2176732.933232727 2074838.6232856072)
California,Tehama County,65690,6103,58900,POINT (-2188353.235698875 2205126.885697522)
California,Trinity County,16095,6105,49485,POINT (-2243215.142441477 2281728.0639595697)
California,Tulare County,473944,6107,64313,POINT (-2011756.4334075963 1705922.2580856988)
California,Tuolumne County,55397,6109,70108,POINT (-2060705.6435128136 1926879.5048308405)
California,Ventura County,843808,6111,101981,POINT (-2084582.5405248136 1519131.2354531162)
California,Yolo County,217768,6113,82359,POINT (-2204493.8765710043 2041756.2171364613)
California,Yuba County,82001,6115,63626,POINT (-2141966.315025855 2091689.306348893)
Colorado,Adams County,520517,8001,89849,POINT (-705760.5393336366 1903947.863734823)
Colorado,Alamosa County,16375,8003,53942,POINT (-854850.0961403343 1658988.328234901)
Colorado,Arapahoe County,655312,8005,93525,POINT (-708220.187552677 1878961.403068552)
Colorado,Archuleta County,13425,8007,66025,POINT (-969232.2423762616 1629002.051316699)
Colorado,Baca County,3482,8009,47147,POINT (-575430.5757691046 1606425.4853357452)
Colorado,Bent County,5480,8011,42958,POINT (-614944.5949696965 1680632.8201107734)
Colorado,Boulder County,330953,8013,96584,POINT (-789315.1482189165 1936299.37390927)
Colorado,Broomfield County,74494,8014,114746,POINT (-765643.3427126401 1919016.28834822)
Colorado,Chaffee County,19488,8015,75151,POINT (-875882.8646485148 1793589.428696803)
Colorado,Cheyenne County,1746,8017,62891,POINT (-567454.4010216248 1775401.3375834366)
Colorado,Clear Creek County,9360,8019,90350,POINT (-818411.954042089 1893664.738144867)
Colorado,Conejos County,7451,8021,49141,POINT (-894363.2517103999 1621377.5475788463)
Colorado,Costilla County,3501,8023,36970,POINT (-826724.1814494034 1622847.2483443825)
Colorado,Crowley County,5685,8025,49785,POINT (-673360.558944206 1726967.3216370577)
Colorado,Custer County,4725,8027,67766,POINT (-812349.6112433219 1715123.174373976)
Colorado,Delta County,31056,8029,53910,POINT (-1017171.3294728728 1823099.62127157)
Colorado,Denver County,717620,8031,87619,POINT (-751941.6532067575 1895704.3102091188)
Colorado,Dolores County,2331,8033,56695,POINT (-1089313.8412033785 1706624.7902882337)
Colorado,Douglas County,360327,8035,140768,POINT (-761610.5965327495 1847849.1534343376)
Colorado,Eagle County,55663,8037,105813,POINT (-907779.2970425092 1896380.6624139552)
Colorado,Elbert County,26207,8039,120394,POINT (-694435.9189416645 1836795.6900785512)
Colorado,El Paso County,733804,8041,82248,POINT (-732164.9613079161 1789012.8064198166)
Colorado,Fremont County,48889,8043,57275,POINT (-814480.3589306273 1756438.999690412)
Colorado,Garfield County,61803,8045,86566,POINT (-1010273.8990246736 1905555.8713026645)
Colorado,Gilpin County,5817,8047,89805,POINT (-806309.0926217231 1911340.1060202871)
Colorado,Grand County,15747,8049,88059,POINT (-853222.4880605099 1944254.603123382)
Colorado,Gunnison County,16946,8051,88855,POINT (-948810.0657397256 1792588.1179984575)
Colorado,Hinsdale County,787,8053,70675,POINT (-982982.705678936 1701399.3952575373)
Colorado,Huerfano County,6824,8055,47968,POINT (-781662.3910038794 1664395.059792916)
Colorado,Jackson County,1378,8057,62439,POINT (-865215.6030852841 2008683.958242392)
Colorado,Jefferson County,583169,8059,102413,POINT (-786177.1377205283 1878854.074842215)
Colorado,Kiowa County,1452,8061,55573,POINT (-582245.3181052675 1732075.5563323945)
Colorado,Kit Carson County,7063,8063,56720,POINT (-563651.8715601063 1828716.7281217696)
Colorado,Lake County,7413,8065,71326,POINT (-883827.7954868228 1845798.4163211857)
Colorado,La Plata County,55676,8067,79358,POINT (-1037413.66163168 1647557.4271590067)
Colorado,Larimer County,359932,8069,88338,POINT (-791981.4551634387 2001128.2991936123)
Colorado,Las Animas County,14500,8071,49097,POINT (-704801.6417813071 1616017.1525207793)
Colorado,Lincoln County,5661,8073,54345,POINT (-644186.3275577886 1798881.2133298095)
Colorado,Logan County,21209,8075,58976,POINT (-595098.9881433877 1990469.2137502648)
Colorado,Mesa County,156011,8077,69578,POINT (-1066693.5982466403 1847030.1751561544)
Colorado,Mineral County,871,8079,69794,POINT (-952703.063197797 1680603.9424179485)
Colorado,Moffat County,13269,8081,69088,POINT (-1021317.6346530291 2022005.961375014)
Colorado,Montezuma County,25889,8083,58345,POINT (-1102226.1523404636 1661855.8985442484)
Colorado,Montrose County,42820,8085,65736,POINT (-1058537.189425258 1776519.035058642)
Colorado,Morgan County,29082,8087,65599,POINT (-657687.1244202951 1943453.904259736)
Colorado,Otero County,18664,8089,46607,POINT (-671432.2623637164 1679057.4904479017)
Colorado,Ouray County,4882,8091,90837,POINT (-1018915.5744238424 1743493.4578896854)
Colorado,Park County,17420,8093,88020,POINT (-830999.2857209987 1830941.8094593207)
Colorado,Phillips County,4531,8095,68571,POINT (-533158.3434187718 1971406.6268258009)
Colorado,Pitkin County,17365,8097,111291,POINT (-932573.542203384 1852929.7442606336)
Colorado,Prowers County,12020,8099,48832,POINT (-555953.0456103493 1676545.0704220491)
Colorado,Pueblo County,168352,8101,58314,POINT (-737711.0263993107 1715354.4197524434)
Colorado,Rio Blanco County,6521,8103,71630,POINT (-1031367.989340732 1951178.3800024248)
Colorado,Rio Grande County,11543,8105,56877,POINT (-906565.1788544124 1665771.8036925313)
Colorado,Routt County,24840,8107,104407,POINT (-921632.2170946726 1994645.7553340143)
Colorado,Saguache County,6395,8109,45048,POINT (-891646.1846561943 1720189.0050417525)
Colorado,San Juan County,708,8111,62732,POINT (-1016333.7881100202 1698727.6425125927)
Colorado,San Miguel County,8054,8113,94387,POINT (-1076013.6906932574 1733495.1245514525)
Colorado,Sedgwick County,2389,8115,46980,POINT (-530558.8993053973 2002863.2239334823)
Colorado,Summit County,31239,8117,96984,POINT (-858696.1095771126 1892111.8599787075)
Colorado,Teller County,24745,8119,81466,POINT (-786130.9519851491 1799511.9130368992)
Colorado,Washington County,4814,8121,61492,POINT (-609203.7070337884 1906680.8006750203)
Colorado,Weld County,331467,8123,90770,POINT (-703932.4391194958 1980199.6503930315)
Colorado,Yuma County,9970,8125,56075,POINT (-543337.2077003407 1905693.4546150337)
Connecticut,Fairfield County,955895,9001,95645,POINT (1862054.269575114 2251262.3802478374)
Connecticut,Hartford County,897932,9003,75148,POINT (1900532.744031994 2322677.866589432)
Connecticut,Litchfield County,184874,9005,79906,POINT (1859568.5410948435 2311225.587771702)
Connecticut,Middlesex County,163923,9007,85898,POINT (1925443.986326641 2289324.844949452)
Connecticut,New Haven County,863498,9009,69905,POINT (1894733.0494722533 2275721.490930906)
Connecticut,New London County,268248,9011,73490,POINT (1959386.7262386736 2301371.0794924395)
Connecticut,Tolland County,149650,9013,87069,POINT (1930456.9637113905 2336704.5202036407)
Connecticut,Windham County,116240,9015,66550,POINT (1959049.0518028503 2340734.172366276)
Delaware,Kent County,182317,10001,71866,POINT (1737495.0700922038 1972074.4860408024)
Delaware,New Castle County,570957,10003,85427,POINT (1719728.753461759 2024791.777124848)
Delaware,Sussex County,238654,10005,81188,POINT (1762692.354848478 1928843.5892093207)
District of Columbia,District of Columbia,670917,11001,99897,POINT (1620136.7357792498 1926525.542597257)
Florida,Alachua County,279765,12001,58783,POINT (1315586.1057011075 828093.1995135844)
Florida,Baker County,28122,12003,67375,POINT (1312067.731550929 900917.0093473216)
Florida,Bay County,174543,12005,65521,POINT (995144.0228482378 853241.098948432)
Florida,Bradford County,28229,12007,57664,POINT (1329435.4011934225 860846.9445096657)
Florida,Brevard County,608792,12009,74899,POINT (1495686.9403365508 700689.6017509215)
Florida,Broward County,1943497,12011,70834,POINT (1557581.842906386 471849.2745007023)
Florida,Calhoun County,13704,12013,46766,POINT (1034144.9686785364 873381.1098454993)
Florida,Charlotte County,188017,12015,65040,POINT (1401726.70692447 530807.9053333292)
Florida,Citrus County,154569,12017,52534,POINT (1317184.5986447777 735596.9724728724)
Florida,Clay County,218956,12019,84364,POINT (1358475.5766678178 868786.7476456414)
Florida,Collier County,377331,12021,81821,POINT (1472694.00535763 453700.319442352)
Florida,Columbia County,69760,12023,54060,POINT (1281677.8677553874 884689.3771936721)
Florida,DeSoto County,34089,12027,47097,POINT (1408910.0846419386 563667.1169153246)
Florida,Dixie County,16685,12029,40587,POINT (1239939.346098141 809615.3997219268)
Florida,Duval County,997826,12031,70203,POINT (1370412.7340439924 909784.021912215)
Florida,Escambia County,322612,12033,61634,POINT (823576.2696027518 881854.5555555144)
Florida,Flagler County,116032,12035,73336,POINT (1418979.126491733 819264.7809194009)
Florida,Franklin County,12474,12037,52180,POINT (1076459.7775214186 814755.6112941132)
Florida,Gadsden County,43408,12039,45628,POINT (1086627.3836389824 898704.8940129351)
Florida,Gilchrist County,17885,12041,58178,POINT (1272449.8612131472 827780.2697023874)
Florida,Glades County,12079,12043,50559,POINT (1473829.113482702 547903.5506834579)
Florida,Gulf County,14259,12045,55909,POINT (1035415.6516089026 820863.420575518)
Florida,Hamilton County,13736,12047,45484,POINT (1246307.381649549 910248.889683614)
Florida,Hardee County,25341,12049,48572,POINT (1403881.6387280766 597040.981046601)
Florida,Hendry County,39723,12051,55308,POINT (1483274.464893744 504628.2282049717)
Florida,Hernando County,195629,12053,60582,POINT (1326569.7354126188 704054.505479763)
Florida,Highlands County,101340,12055,51954,POINT (1452595.1503365473 587739.1036657566)
Florida,Hillsborough County,1466320,12057,74091,POINT (1346870.6359245726 637088.2524189659)
Florida,Holmes County,19569,12059,50118,POINT (969638.5148797774 917753.9164766264)
Florida,Indian River County,160452,12061,69462,POINT (1518449.0057958085 637356.0438908376)
Florida,Jackson County,47106,12063,50625,POINT (1027258.990867978 916080.5269134796)
Florida,Jefferson County,14402,12065,56900,POINT (1157436.7039555586 891659.5091111074)
Florida,Lafayette County,8230,12067,50775,POINT (1231962.1981310754 850908.9264194033)
Florida,Lake County,386238,12069,67637,POINT (1392397.3898071852 737027.3475075453)
Florida,Lee County,765566,12071,71607,POINT (1411411.3086640255 496949.8718670063)
Florida,Leon County,293961,12073,61560,POINT (1120939.1053888642 889644.8213864136)
Florida,Levy County,43065,12075,55147,POINT (1284400.6885090612 783535.2516750052)
Florida,Liberty County,7806,12077,49514,POINT (1065969.2941784535 858169.742615822)
Florida,Madison County,17838,12079,46141,POINT (1197321.7284193917 897694.260675351)
Florida,Manatee County,401644,12081,72176,POINT (1354279.5598039362 587349.0348105499)
Florida,Marion County,377464,12083,54517,POINT (1351758.4664167175 781248.8302858309)
Florida,Martin County,158669,12085,80678,POINT (1546566.6056879817 573183.0419278553)
Florida,Miami-Dade County,2695729,12086,66952,POINT (1560761.7871244522 412201.7053228647)
Florida,Monroe County,82851,12087,79459,POINT (1514823.987097205 360158.2329698314)
Florida,Nassau County,91036,12089,90808,POINT (1353166.5085081812 938422.9542108332)
Florida,Okaloosa County,212097,12091,76663,POINT (897635.3424261062 890604.6849548913)
Florida,Okeechobee County,39656,12093,50176,POINT (1496276.421527996 599392.9602198405)
Florida,Orange County,1431720,12095,72129,POINT (1434710.4991649096 715584.815368705)
Florida,Osceola County,391163,12097,63782,POINT (1458839.6558201371 669087.1886277901)
Florida,Palm Beach County,1494276,12099,76713,POINT (1550917.4839410204 525876.9937804765)
Florida,Pasco County,566182,12101,65933,POINT (1332825.273950603 677536.4479093811)
Florida,Pinellas County,959839,12103,66427,POINT (1307470.4021685957 631851.1441860502)
Florida,Polk County,730179,12105,61941,POINT (1407244.3423977245 648541.6525703871)
Florida,Putnam County,73386,12107,46459,POINT (1375557.5341415587 829250.8738119133)
Florida,St. Johns County,277105,12109,103757,POINT (1399931.1403543674 865856.4001160032)
Florida,St. Lucie County,331461,12111,64038,POINT (1537260.1400065818 605185.3017494057)
Florida,Santa Rosa County,189022,12113,82537,POINT (856508.4194582532 886847.2916727697)
Florida,Sarasota County,436256,12115,78309,POINT (1357455.09405669 555907.4103743386)
Florida,Seminole County,471472,12117,80296,POINT (1438453.999686459 738968.4662445927)
Florida,Sumter County,130303,12119,77851,POINT (1357917.1387448465 725150.4401061286)
Florida,Suwannee County,43530,12121,51295,POINT (1246952.2727756803 876769.5519950016)
Florida,Taylor County,21746,12123,48482,POINT (1190657.3751294413 852510.7876476261)
Florida,Union County,15433,12125,60749,POINT (1308017.325764927 868204.8181782947)
Florida,Volusia County,555752,12127,64601,POINT (1438779.272845677 777144.1737170037)
Florida,Wakulla County,33903,12129,63482,POINT (1113125.097749829 855782.4500272489)
Florida,Walton County,75891,12131,78814,POINT (938466.2273270003 889232.8506715447)
Florida,Washington County,25314,12133,49233,POINT (987223.368270083 891274.375350831)
Georgia,Appling County,18378,13001,51217,POINT (1288976.2726575164 1056906.540003226)
Georgia,Atkinson County,8312,13003,46060,POINT (1241131.6964112516 999279.8337559508)
Georgia,Bacon County,11113,13005,46044,POINT (1276142.568653867 1033246.4197270494)
Georgia,Baker County,2850,13007,50129,POINT (1093367.2727691738 983269.7511232292)
Georgia,Baldwin County,43793,13009,49883,POINT (1179779.1188184768 1190257.120662559)
Georgia,Banks County,18139,13011,66928,POINT (1137834.0650939508 1329391.0562289185)
Georgia,Barrow County,84006,13013,77583,POINT (1123505.5079749853 1286754.2349101277)
Georgia,Bartow County,109321,13015,80017,POINT (1017944.6428083796 1301348.004854965)
Georgia,Ben Hill County,17166,13017,41141,POINT (1201677.4377159306 1046077.6985278858)
